Symbol,Month,Year
CRWD,10,2020
CCI,10,2020
CSX,10,2020
CMI,10,2020
CVS,10,2020
DHR,10,2020
DRI,10,2020
DVA,10,2020
DAY,10,2020
DECK,10,2020
DE,10,2020
DELL,10,2020
DAL,10,2020
DVN,10,2020
DXCM,10,2020
FANG,10,2020
DLR,10,2020
DFS,10,2020
DG,10,2020
DLTR,10,2020
D,10,2020
DPZ,10,2020
DOV,10,2020
DOW,10,2020
DHI,10,2020
DTE,10,2020
DUK,10,2020
DD,10,2020
EMN,10,2020
ETN,10,2020
EBAY,10,2020
ECL,10,2020
EIX,10,2020
EW,10,2020
EA,10,2020
ELV,10,2020
EMR,10,2020
ENPH,10,2020
ETR,10,2020
EOG,10,2020
EPAM,10,2020
EQT,10,2020
EFX,10,2020
EQIX,10,2020
EQR,10,2020
ERIE,10,2020
ESS,10,2020
EL,10,2020
EG,10,2020
EVRG,10,2020
ES,10,2020
EXC,10,2020
EXPE,10,2020
EXPD,10,2020
EXR,10,2020
XOM,10,2020
FFIV,10,2020
FDS,10,2020
FICO,10,2020
FAST,10,2020
FRT,10,2020
FDX,10,2020
FIS,10,2020
FITB,10,2020
FSLR,10,2020
FE,10,2020
FI,10,2020
FMC,10,2020
F,10,2020
FTNT,10,2020
FTV,10,2020
FOXA,10,2020
FOX,10,2020
BEN,10,2020
FCX,10,2020
GRMN,10,2020
IT,10,2020
GE,10,2020
GEHC,10,2020
GEV,10,2020
GEN,10,2020
GNRC,10,2020
GD,10,2020
GIS,10,2020
GM,10,2020
GPC,10,2020
GILD,10,2020
GPN,10,2020
GL,10,2020
GDDY,10,2020
GS,10,2020
HAL,10,2020
HIG,10,2020
HAS,10,2020
HCA,10,2020
DOC,10,2020
HSIC,10,2020
HSY,10,2020
HES,10,2020
HPE,10,2020
HLT,10,2020
HOLX,10,2020
HD,10,2020
HON,10,2020
HRL,10,2020
HST,10,2020
HWM,10,2020
HPQ,10,2020
HUBB,10,2020
HUM,10,2020
HBAN,10,2020
HII,10,2020
IBM,10,2020
IEX,10,2020
IDXX,10,2020
ITW,10,2020
INCY,10,2020
IR,10,2020
PODD,10,2020
INTC,10,2020
ICE,10,2020
IFF,10,2020
IP,10,2020
IPG,10,2020
INTU,10,2020
ISRG,10,2020
IVZ,10,2020
INVH,10,2020
IQV,10,2020
IRM,10,2020
JBHT,10,2020
JBL,10,2020
JKHY,10,2020
J,10,2020
JNJ,10,2020
JCI,10,2020
JPM,10,2020
JNPR,10,2020
K,10,2020
KVUE,10,2020
KDP,10,2020
KEY,10,2020
KEYS,10,2020
KMB,10,2020
KIM,10,2020
KMI,10,2020
KKR,10,2020
KLAC,10,2020
KHC,10,2020
KR,10,2020
LHX,10,2020
LH,10,2020
LRCX,10,2020
LW,10,2020
LVS,10,2020
LDOS,10,2020
LEN,10,2020
LLY,10,2020
LIN,10,2020
LYV,10,2020
LKQ,10,2020
LMT,10,2020
L,10,2020
LOW,10,2020
LULU,10,2020
LYB,10,2020
MTB,10,2020
MRO,10,2020
MPC,10,2020
MKTX,10,2020
MAR,10,2020
MMC,10,2020
MLM,10,2020
MAS,10,2020
MA,10,2020
MTCH,10,2020
MKC,10,2020
MCD,10,2020
MCK,10,2020
MDT,10,2020
MRK,10,2020
META,10,2020
MET,10,2020
MTD,10,2020
MGM,10,2020
MCHP,10,2020
MU,10,2020
MSFT,10,2020
MAA,10,2020
MRNA,10,2020
MHK,10,2020
MOH,10,2020
TAP,10,2020
MDLZ,10,2020
MPWR,10,2020
MNST,10,2020
MCO,10,2020
MS,10,2020
MOS,10,2020
MSI,10,2020
MSCI,10,2020
NDAQ,10,2020
NTAP,10,2020
NFLX,10,2020
NEM,10,2020
NWSA,10,2020
NWS,10,2020
NEE,10,2020
NKE,10,2020
NI,10,2020
NDSN,10,2020
NSC,10,2020
NTRS,10,2020
NOC,10,2020
NCLH,10,2020
NRG,10,2020
NUE,10,2020
NVDA,10,2020
NVR,10,2020
NXPI,10,2020
ORLY,10,2020
OXY,10,2020
ODFL,10,2020
OMC,10,2020
ON,10,2020
OKE,10,2020
ORCL,10,2020
OTIS,10,2020
PCAR,10,2020
PKG,10,2020
PLTR,10,2020
PANW,10,2020
PARA,10,2020
PH,10,2020
PAYX,10,2020
PAYC,10,2020
PYPL,10,2020
PNR,10,2020
PEP,10,2020
PFE,10,2020
PCG,10,2020
PM,10,2020
PSX,10,2020
PNW,10,2020
PNC,10,2020
POOL,10,2020
PPG,10,2020
PPL,10,2020
PFG,10,2020
PG,10,2020
PGR,10,2020
PLD,10,2020
PRU,10,2020
PEG,10,2020
PTC,10,2020
PSA,10,2020
PHM,10,2020
QRVO,10,2020
PWR,10,2020
QCOM,10,2020
DGX,10,2020
RL,10,2020
RJF,10,2020
RTX,10,2020
O,10,2020
REG,10,2020
REGN,10,2020
RF,10,2020
RSG,10,2020
RMD,10,2020
RVTY,10,2020
ROK,10,2020
ROL,10,2020
ROP,10,2020
ROST,10,2020
RCL,10,2020
SPGI,10,2020
CRM,10,2020
SBAC,10,2020
SLB,10,2020
STX,10,2020
SRE,10,2020
NOW,10,2020
SHW,10,2020
SPG,10,2020
SWKS,10,2020
SJM,10,2020
SW,10,2020
SNA,10,2020
SOLV,10,2020
SO,10,2020
LUV,10,2020
SWK,10,2020
SBUX,10,2020
STT,10,2020
STLD,10,2020
STE,10,2020
SYK,10,2020
SMCI,10,2020
SYF,10,2020
SNPS,10,2020
SYY,10,2020
TMUS,10,2020
TROW,10,2020
TTWO,10,2020
TPR,10,2020
TRGP,10,2020
TGT,10,2020
TEL,10,2020
TDY,10,2020
TFX,10,2020
TER,10,2020
TSLA,10,2020
TXN,10,2020
TXT,10,2020
TMO,10,2020
TJX,10,2020
TSCO,10,2020
TT,10,2020
TDG,10,2020
TRV,10,2020
TRMB,10,2020
TFC,10,2020
TYL,10,2020
TSN,10,2020
USB,10,2020
UBER,10,2020
UDR,10,2020
ULTA,10,2020
UNP,10,2020
UAL,10,2020
UPS,10,2020
URI,10,2020
UNH,10,2020
UHS,10,2020
VLO,10,2020
VTR,10,2020
VLTO,10,2020
VRSN,10,2020
VRSK,10,2020
VZ,10,2020
VRTX,10,2020
VTRS,10,2020
VICI,10,2020
V,10,2020
VST,10,2020
VMC,10,2020
WRB,10,2020
GWW,10,2020
WAB,10,2020
WBA,10,2020
WMT,10,2020
DIS,10,2020
WBD,10,2020
WM,10,2020
WAT,10,2020
WEC,10,2020
WFC,10,2020
WELL,10,2020
WST,10,2020
WDC,10,2020
WY,10,2020
WMB,10,2020
WTW,10,2020
WYNN,10,2020
XEL,10,2020
XYL,10,2020
YUM,10,2020
ZBRA,10,2020
ZBH,10,2020
ZTS,10,2020
MMM,11,2020
AOS,11,2020
ABT,11,2020
ABBV,11,2020
ACN,11,2020
ADBE,11,2020
AMD,11,2020
AES,11,2020
AFL,11,2020
A,11,2020
APD,11,2020
ABNB,11,2020
AKAM,11,2020
ALB,11,2020
ARE,11,2020
ALGN,11,2020
ALLE,11,2020
LNT,11,2020
ALL,11,2020
GOOGL,11,2020
GOOG,11,2020
MO,11,2020
AMZN,11,2020
AMCR,11,2020
AMTM,11,2020
AEE,11,2020
AEP,11,2020
AXP,11,2020
AIG,11,2020
AMT,11,2020
AWK,11,2020
AMP,11,2020
AME,11,2020
AMGN,11,2020
APH,11,2020
ADI,11,2020
ANSS,11,2020
AON,11,2020
APA,11,2020
AAPL,11,2020
AMAT,11,2020
APTV,11,2020
ACGL,11,2020
ADM,11,2020
ANET,11,2020
AJG,11,2020
AIZ,11,2020
T,11,2020
ATO,11,2020
ADSK,11,2020
ADP,11,2020
AZO,11,2020
AVB,11,2020
AVY,11,2020
AXON,11,2020
BKR,11,2020
BALL,11,2020
BAC,11,2020
BAX,11,2020
BDX,11,2020
BRK.B,11,2020
BBY,11,2020
TECH,11,2020
BIIB,11,2020
BLK,11,2020
BX,11,2020
BK,11,2020
BA,11,2020
BKNG,11,2020
BWA,11,2020
BSX,11,2020
BMY,11,2020
AVGO,11,2020
BR,11,2020
BRO,11,2020
BF.B,11,2020
BLDR,11,2020
BG,11,2020
BXP,11,2020
CHRW,11,2020
CDNS,11,2020
CZR,11,2020
CPT,11,2020
CPB,11,2020
COF,11,2020
CAH,11,2020
KMX,11,2020
CCL,11,2020
CARR,11,2020
CTLT,11,2020
CAT,11,2020
CBOE,11,2020
CBRE,11,2020
CDW,11,2020
CE,11,2020
COR,11,2020
CNC,11,2020
CNP,11,2020
CF,11,2020
CRL,11,2020
SCHW,11,2020
CHTR,11,2020
CVX,11,2020
CMG,11,2020
CB,11,2020
CHD,11,2020
CI,11,2020
CINF,11,2020
CTAS,11,2020
CSCO,11,2020
C,11,2020
CFG,11,2020
CLX,11,2020
CME,11,2020
CMS,11,2020
KO,11,2020
CTSH,11,2020
CL,11,2020
CMCSA,11,2020
CAG,11,2020
COP,11,2020
ED,11,2020
STZ,11,2020
CEG,11,2020
COO,11,2020
CPRT,11,2020
GLW,11,2020
CPAY,11,2020
CTVA,11,2020
CSGP,11,2020
COST,11,2020
CTRA,11,2020
CRWD,11,2020
CCI,11,2020
CSX,11,2020
CMI,11,2020
CVS,11,2020
DHR,11,2020
DRI,11,2020
DVA,11,2020
DAY,11,2020
DECK,11,2020
DE,11,2020
DELL,11,2020
DAL,11,2020
DVN,11,2020
DXCM,11,2020
FANG,11,2020
DLR,11,2020
DFS,11,2020
DG,11,2020
DLTR,11,2020
D,11,2020
DPZ,11,2020
DOV,11,2020
DOW,11,2020
DHI,11,2020
DTE,11,2020
DUK,11,2020
DD,11,2020
EMN,11,2020
ETN,11,2020
EBAY,11,2020
ECL,11,2020
EIX,11,2020
EW,11,2020
EA,11,2020
ELV,11,2020
EMR,11,2020
ENPH,11,2020
ETR,11,2020
EOG,11,2020
EPAM,11,2020
EQT,11,2020
EFX,11,2020
EQIX,11,2020
EQR,11,2020
ERIE,11,2020
ESS,11,2020
EL,11,2020
EG,11,2020
EVRG,11,2020
ES,11,2020
EXC,11,2020
EXPE,11,2020
EXPD,11,2020
EXR,11,2020
XOM,11,2020
FFIV,11,2020
FDS,11,2020
FICO,11,2020
FAST,11,2020
FRT,11,2020
FDX,11,2020
FIS,11,2020
FITB,11,2020
FSLR,11,2020
FE,11,2020
FI,11,2020
FMC,11,2020
F,11,2020
FTNT,11,2020
FTV,11,2020
FOXA,11,2020
FOX,11,2020
BEN,11,2020
FCX,11,2020
GRMN,11,2020
IT,11,2020
GE,11,2020
GEHC,11,2020
GEV,11,2020
GEN,11,2020
GNRC,11,2020
GD,11,2020
GIS,11,2020
GM,11,2020
GPC,11,2020
GILD,11,2020
GPN,11,2020
GL,11,2020
GDDY,11,2020
GS,11,2020
HAL,11,2020
HIG,11,2020
HAS,11,2020
HCA,11,2020
DOC,11,2020
HSIC,11,2020
HSY,11,2020
HES,11,2020
HPE,11,2020
HLT,11,2020
HOLX,11,2020
HD,11,2020
HON,11,2020
HRL,11,2020
HST,11,2020
HWM,11,2020
HPQ,11,2020
HUBB,11,2020
HUM,11,2020
HBAN,11,2020
HII,11,2020
IBM,11,2020
IEX,11,2020
IDXX,11,2020
ITW,11,2020
INCY,11,2020
IR,11,2020
PODD,11,2020
INTC,11,2020
ICE,11,2020
IFF,11,2020
IP,11,2020
IPG,11,2020
INTU,11,2020
ISRG,11,2020
IVZ,11,2020
INVH,11,2020
IQV,11,2020
IRM,11,2020
JBHT,11,2020
JBL,11,2020
JKHY,11,2020
J,11,2020
JNJ,11,2020
JCI,11,2020
JPM,11,2020
JNPR,11,2020
K,11,2020
KVUE,11,2020
KDP,11,2020
KEY,11,2020
KEYS,11,2020
KMB,11,2020
KIM,11,2020
KMI,11,2020
KKR,11,2020
KLAC,11,2020
KHC,11,2020
KR,11,2020
LHX,11,2020
LH,11,2020
LRCX,11,2020
LW,11,2020
LVS,11,2020
LDOS,11,2020
LEN,11,2020
LLY,11,2020
LIN,11,2020
LYV,11,2020
LKQ,11,2020
LMT,11,2020
L,11,2020
LOW,11,2020
LULU,11,2020
LYB,11,2020
MTB,11,2020
MRO,11,2020
MPC,11,2020
MKTX,11,2020
MAR,11,2020
MMC,11,2020
MLM,11,2020
MAS,11,2020
MA,11,2020
MTCH,11,2020
MKC,11,2020
MCD,11,2020
MCK,11,2020
MDT,11,2020
MRK,11,2020
META,11,2020
MET,11,2020
MTD,11,2020
MGM,11,2020
MCHP,11,2020
MU,11,2020
MSFT,11,2020
MAA,11,2020
MRNA,11,2020
MHK,11,2020
MOH,11,2020
TAP,11,2020
MDLZ,11,2020
MPWR,11,2020
MNST,11,2020
MCO,11,2020
MS,11,2020
MOS,11,2020
MSI,11,2020
MSCI,11,2020
NDAQ,11,2020
NTAP,11,2020
NFLX,11,2020
NEM,11,2020
NWSA,11,2020
NWS,11,2020
NEE,11,2020
NKE,11,2020
NI,11,2020
NDSN,11,2020
NSC,11,2020
NTRS,11,2020
NOC,11,2020
NCLH,11,2020
NRG,11,2020
NUE,11,2020
NVDA,11,2020
NVR,11,2020
NXPI,11,2020
ORLY,11,2020
OXY,11,2020
ODFL,11,2020
OMC,11,2020
ON,11,2020
OKE,11,2020
ORCL,11,2020
OTIS,11,2020
PCAR,11,2020
PKG,11,2020
PLTR,11,2020
PANW,11,2020
PARA,11,2020
PH,11,2020
PAYX,11,2020
PAYC,11,2020
PYPL,11,2020
PNR,11,2020
PEP,11,2020
PFE,11,2020
PCG,11,2020
PM,11,2020
PSX,11,2020
PNW,11,2020
PNC,11,2020
POOL,11,2020
PPG,11,2020
PPL,11,2020
PFG,11,2020
PG,11,2020
PGR,11,2020
PLD,11,2020
PRU,11,2020
PEG,11,2020
PTC,11,2020
PSA,11,2020
PHM,11,2020
QRVO,11,2020
PWR,11,2020
QCOM,11,2020
DGX,11,2020
RL,11,2020
RJF,11,2020
RTX,11,2020
O,11,2020
REG,11,2020
REGN,11,2020
RF,11,2020
RSG,11,2020
RMD,11,2020
RVTY,11,2020
ROK,11,2020
ROL,11,2020
ROP,11,2020
ROST,11,2020
RCL,11,2020
SPGI,11,2020
CRM,11,2020
SBAC,11,2020
SLB,11,2020
STX,11,2020
SRE,11,2020
NOW,11,2020
SHW,11,2020
SPG,11,2020
SWKS,11,2020
SJM,11,2020
SW,11,2020
SNA,11,2020
SOLV,11,2020
SO,11,2020
LUV,11,2020
SWK,11,2020
SBUX,11,2020
STT,11,2020
STLD,11,2020
STE,11,2020
SYK,11,2020
SMCI,11,2020
SYF,11,2020
SNPS,11,2020
SYY,11,2020
TMUS,11,2020
TROW,11,2020
TTWO,11,2020
TPR,11,2020
TRGP,11,2020
TGT,11,2020
TEL,11,2020
TDY,11,2020
TFX,11,2020
TER,11,2020
TSLA,11,2020
TXN,11,2020
TXT,11,2020
TMO,11,2020
TJX,11,2020
TSCO,11,2020
TT,11,2020
TDG,11,2020
TRV,11,2020
TRMB,11,2020
TFC,11,2020
TYL,11,2020
TSN,11,2020
USB,11,2020
UBER,11,2020
UDR,11,2020
ULTA,11,2020
UNP,11,2020
UAL,11,2020
UPS,11,2020
URI,11,2020
UNH,11,2020
UHS,11,2020
VLO,11,2020
VTR,11,2020
VLTO,11,2020
VRSN,11,2020
VRSK,11,2020
VZ,11,2020
VRTX,11,2020
VTRS,11,2020
VICI,11,2020
V,11,2020
VST,11,2020
VMC,11,2020
WRB,11,2020
GWW,11,2020
WAB,11,2020
WBA,11,2020
WMT,11,2020
DIS,11,2020
WBD,11,2020
WM,11,2020
WAT,11,2020
WEC,11,2020
WFC,11,2020
WELL,11,2020
WST,11,2020
WDC,11,2020
WY,11,2020
WMB,11,2020
WTW,11,2020
WYNN,11,2020
XEL,11,2020
XYL,11,2020
YUM,11,2020
ZBRA,11,2020
ZBH,11,2020
ZTS,11,2020
MMM,12,2020
AOS,12,2020
ABT,12,2020
ABBV,12,2020
ACN,12,2020
ADBE,12,2020
AMD,12,2020
AES,12,2020
AFL,12,2020
A,12,2020
APD,12,2020
ABNB,12,2020
AKAM,12,2020
ALB,12,2020
ARE,12,2020
ALGN,12,2020
ALLE,12,2020
LNT,12,2020
ALL,12,2020
GOOGL,12,2020
GOOG,12,2020
MO,12,2020
AMZN,12,2020
AMCR,12,2020
AMTM,12,2020
AEE,12,2020
AEP,12,2020
AXP,12,2020
AIG,12,2020
AMT,12,2020
AWK,12,2020
AMP,12,2020
AME,12,2020
AMGN,12,2020
APH,12,2020
ADI,12,2020
ANSS,12,2020
AON,12,2020
APA,12,2020
AAPL,12,2020
AMAT,12,2020
APTV,12,2020
ACGL,12,2020
ADM,12,2020
ANET,12,2020
AJG,12,2020
AIZ,12,2020
T,12,2020
ATO,12,2020
ADSK,12,2020
ADP,12,2020
AZO,12,2020
AVB,12,2020
AVY,12,2020
AXON,12,2020
BKR,12,2020
BALL,12,2020
BAC,12,2020
BAX,12,2020
BDX,12,2020
BRK.B,12,2020
BBY,12,2020
TECH,12,2020
BIIB,12,2020
BLK,12,2020
BX,12,2020
BK,12,2020
BA,12,2020
BKNG,12,2020
BWA,12,2020
BSX,12,2020
BMY,12,2020
AVGO,12,2020
BR,12,2020
BRO,12,2020
BF.B,12,2020
BLDR,12,2020
BG,12,2020
BXP,12,2020
CHRW,12,2020
CDNS,12,2020
CZR,12,2020
CPT,12,2020
CPB,12,2020
COF,12,2020
CAH,12,2020
KMX,12,2020
CCL,12,2020
CARR,12,2020
CTLT,12,2020
CAT,12,2020
CBOE,12,2020
CBRE,12,2020
CDW,12,2020
CE,12,2020
COR,12,2020
CNC,12,2020
CNP,12,2020
CF,12,2020
CRL,12,2020
SCHW,12,2020
CHTR,12,2020
CVX,12,2020
CMG,12,2020
CB,12,2020
CHD,12,2020
CI,12,2020
CINF,12,2020
CTAS,12,2020
CSCO,12,2020
C,12,2020
CFG,12,2020
CLX,12,2020
CME,12,2020
CMS,12,2020
KO,12,2020
CTSH,12,2020
CL,12,2020
CMCSA,12,2020
CAG,12,2020
COP,12,2020
ED,12,2020
STZ,12,2020
CEG,12,2020
COO,12,2020
CPRT,12,2020
GLW,12,2020
CPAY,12,2020
CTVA,12,2020
CSGP,12,2020
COST,12,2020
CTRA,12,2020
CRWD,12,2020
CCI,12,2020
CSX,12,2020
CMI,12,2020
CVS,12,2020
DHR,12,2020
DRI,12,2020
DVA,12,2020
DAY,12,2020
DECK,12,2020
DE,12,2020
DELL,12,2020
DAL,12,2020
DVN,12,2020
DXCM,12,2020
FANG,12,2020
DLR,12,2020
DFS,12,2020
DG,12,2020
DLTR,12,2020
D,12,2020
DPZ,12,2020
DOV,12,2020
DOW,12,2020
DHI,12,2020
DTE,12,2020
DUK,12,2020
DD,12,2020
EMN,12,2020
ETN,12,2020
EBAY,12,2020
ECL,12,2020
EIX,12,2020
EW,12,2020
EA,12,2020
ELV,12,2020
EMR,12,2020
ENPH,12,2020
ETR,12,2020
EOG,12,2020
EPAM,12,2020
EQT,12,2020
EFX,12,2020
EQIX,12,2020
EQR,12,2020
ERIE,12,2020
ESS,12,2020
EL,12,2020
EG,12,2020
EVRG,12,2020
ES,12,2020
EXC,12,2020
EXPE,12,2020
EXPD,12,2020
EXR,12,2020
XOM,12,2020
FFIV,12,2020
FDS,12,2020
FICO,12,2020
FAST,12,2020
FRT,12,2020
FDX,12,2020
FIS,12,2020
FITB,12,2020
FSLR,12,2020
FE,12,2020
FI,12,2020
FMC,12,2020
F,12,2020
FTNT,12,2020
FTV,12,2020
FOXA,12,2020
FOX,12,2020
BEN,12,2020
FCX,12,2020
GRMN,12,2020
IT,12,2020
GE,12,2020
GEHC,12,2020
GEV,12,2020
GEN,12,2020
GNRC,12,2020
GD,12,2020
GIS,12,2020
GM,12,2020
GPC,12,2020
GILD,12,2020
GPN,12,2020
GL,12,2020
GDDY,12,2020
GS,12,2020
HAL,12,2020
HIG,12,2020
HAS,12,2020
HCA,12,2020
DOC,12,2020
HSIC,12,2020
HSY,12,2020
HES,12,2020
HPE,12,2020
HLT,12,2020
HOLX,12,2020
HD,12,2020
HON,12,2020
HRL,12,2020
HST,12,2020
HWM,12,2020
HPQ,12,2020
HUBB,12,2020
HUM,12,2020
HBAN,12,2020
HII,12,2020
IBM,12,2020
IEX,12,2020
IDXX,12,2020
ITW,12,2020
INCY,12,2020
IR,12,2020
PODD,12,2020
INTC,12,2020
ICE,12,2020
IFF,12,2020
IP,12,2020
IPG,12,2020
INTU,12,2020
ISRG,12,2020
IVZ,12,2020
INVH,12,2020
IQV,12,2020
IRM,12,2020
JBHT,12,2020
JBL,12,2020
JKHY,12,2020
J,12,2020
JNJ,12,2020
JCI,12,2020
JPM,12,2020
JNPR,12,2020
K,12,2020
KVUE,12,2020
KDP,12,2020
KEY,12,2020
KEYS,12,2020
KMB,12,2020
KIM,12,2020
KMI,12,2020
KKR,12,2020
KLAC,12,2020
KHC,12,2020
KR,12,2020
LHX,12,2020
LH,12,2020
LRCX,12,2020
LW,12,2020
LVS,12,2020
LDOS,12,2020
LEN,12,2020
LLY,12,2020
LIN,12,2020
LYV,12,2020
LKQ,12,2020
LMT,12,2020
L,12,2020
LOW,12,2020
LULU,12,2020
LYB,12,2020
MTB,12,2020
MRO,12,2020
MPC,12,2020
MKTX,12,2020
MAR,12,2020
MMC,12,2020
MLM,12,2020
MAS,12,2020
MA,12,2020
MTCH,12,2020
MKC,12,2020
MCD,12,2020
MCK,12,2020
MDT,12,2020
MRK,12,2020
META,12,2020
MET,12,2020
MTD,12,2020
MGM,12,2020
MCHP,12,2020
MU,12,2020
MSFT,12,2020
MAA,12,2020
MRNA,12,2020
MHK,12,2020
MOH,12,2020
TAP,12,2020
MDLZ,12,2020
MPWR,12,2020
MNST,12,2020
MCO,12,2020
MS,12,2020
MOS,12,2020
MSI,12,2020
MSCI,12,2020
NDAQ,12,2020
NTAP,12,2020
NFLX,12,2020
NEM,12,2020
NWSA,12,2020
NWS,12,2020
NEE,12,2020
NKE,12,2020
NI,12,2020
NDSN,12,2020
NSC,12,2020
NTRS,12,2020
NOC,12,2020
NCLH,12,2020
NRG,12,2020
NUE,12,2020
NVDA,12,2020
NVR,12,2020
NXPI,12,2020
ORLY,12,2020
OXY,12,2020
ODFL,12,2020
OMC,12,2020
ON,12,2020
OKE,12,2020
ORCL,12,2020
OTIS,12,2020
PCAR,12,2020
PKG,12,2020
PLTR,12,2020
PANW,12,2020
PARA,12,2020
PH,12,2020
PAYX,12,2020
PAYC,12,2020
PYPL,12,2020
PNR,12,2020
PEP,12,2020
PFE,12,2020
PCG,12,2020
PM,12,2020
PSX,12,2020
PNW,12,2020
PNC,12,2020
POOL,12,2020
PPG,12,2020
PPL,12,2020
PFG,12,2020
PG,12,2020
PGR,12,2020
PLD,12,2020
PRU,12,2020
PEG,12,2020
PTC,12,2020
PSA,12,2020
PHM,12,2020
QRVO,12,2020
PWR,12,2020
QCOM,12,2020
DGX,12,2020
RL,12,2020
RJF,12,2020
RTX,12,2020
O,12,2020
REG,12,2020
REGN,12,2020
RF,12,2020
RSG,12,2020
RMD,12,2020
RVTY,12,2020
ROK,12,2020
ROL,12,2020
ROP,12,2020
ROST,12,2020
RCL,12,2020
SPGI,12,2020
CRM,12,2020
SBAC,12,2020
SLB,12,2020
STX,12,2020
SRE,12,2020
NOW,12,2020
SHW,12,2020
SPG,12,2020
SWKS,12,2020
SJM,12,2020
SW,12,2020
SNA,12,2020
SOLV,12,2020
SO,12,2020
LUV,12,2020
SWK,12,2020
SBUX,12,2020
STT,12,2020
STLD,12,2020
STE,12,2020
SYK,12,2020
SMCI,12,2020
SYF,12,2020
SNPS,12,2020
SYY,12,2020
TMUS,12,2020
TROW,12,2020
TTWO,12,2020
TPR,12,2020
TRGP,12,2020
TGT,12,2020
TEL,12,2020
TDY,12,2020
TFX,12,2020
TER,12,2020
TSLA,12,2020
TXN,12,2020
TXT,12,2020
TMO,12,2020
TJX,12,2020
TSCO,12,2020
TT,12,2020
TDG,12,2020
TRV,12,2020
TRMB,12,2020
TFC,12,2020
TYL,12,2020
TSN,12,2020
USB,12,2020
UBER,12,2020
UDR,12,2020
ULTA,12,2020
UNP,12,2020
UAL,12,2020
UPS,12,2020
URI,12,2020
UNH,12,2020
UHS,12,2020
VLO,12,2020
VTR,12,2020
VLTO,12,2020
VRSN,12,2020
VRSK,12,2020
VZ,12,2020
VRTX,12,2020
VTRS,12,2020
VICI,12,2020
V,12,2020
VST,12,2020
VMC,12,2020
WRB,12,2020
GWW,12,2020
WAB,12,2020
WBA,12,2020
WMT,12,2020
DIS,12,2020
WBD,12,2020
WM,12,2020
WAT,12,2020
WEC,12,2020
WFC,12,2020
WELL,12,2020
WST,12,2020
WDC,12,2020
WY,12,2020
WMB,12,2020
WTW,12,2020
WYNN,12,2020
XEL,12,2020
XYL,12,2020
YUM,12,2020
ZBRA,12,2020
ZBH,12,2020
ZTS,12,2020
MMM,1,2021
AOS,1,2021
ABT,1,2021
ABBV,1,2021
ACN,1,2021
ADBE,1,2021
AMD,1,2021
AES,1,2021
AFL,1,2021
A,1,2021
APD,1,2021
ABNB,1,2021
AKAM,1,2021
ALB,1,2021
ARE,1,2021
ALGN,1,2021
ALLE,1,2021
LNT,1,2021
ALL,1,2021
GOOGL,1,2021
GOOG,1,2021
MO,1,2021
AMZN,1,2021
AMCR,1,2021
AMTM,1,2021
AEE,1,2021
AEP,1,2021
AXP,1,2021
AIG,1,2021
AMT,1,2021
AWK,1,2021
AMP,1,2021
AME,1,2021
AMGN,1,2021
APH,1,2021
ADI,1,2021
ANSS,1,2021
AON,1,2021
APA,1,2021
AAPL,1,2021
AMAT,1,2021
APTV,1,2021
ACGL,1,2021
ADM,1,2021
ANET,1,2021
AJG,1,2021
AIZ,1,2021
T,1,2021
ATO,1,2021
ADSK,1,2021
ADP,1,2021
AZO,1,2021
AVB,1,2021
AVY,1,2021
AXON,1,2021
BKR,1,2021
BALL,1,2021
BAC,1,2021
BAX,1,2021
BDX,1,2021
BRK.B,1,2021
BBY,1,2021
TECH,1,2021
BIIB,1,2021
BLK,1,2021
BX,1,2021
BK,1,2021
BA,1,2021
BKNG,1,2021
BWA,1,2021
BSX,1,2021
BMY,1,2021
AVGO,1,2021
BR,1,2021
BRO,1,2021
BF.B,1,2021
BLDR,1,2021
BG,1,2021
BXP,1,2021
CHRW,1,2021
CDNS,1,2021
CZR,1,2021
CPT,1,2021
CPB,1,2021
COF,1,2021
CAH,1,2021
KMX,1,2021
CCL,1,2021
CARR,1,2021
CTLT,1,2021
CAT,1,2021
CBOE,1,2021
CBRE,1,2021
CDW,1,2021
CE,1,2021
COR,1,2021
CNC,1,2021
CNP,1,2021
CF,1,2021
CRL,1,2021
SCHW,1,2021
CHTR,1,2021
CVX,1,2021
CMG,1,2021
CB,1,2021
CHD,1,2021
CI,1,2021
CINF,1,2021
CTAS,1,2021
CSCO,1,2021
C,1,2021
CFG,1,2021
CLX,1,2021
CME,1,2021
CMS,1,2021
KO,1,2021
CTSH,1,2021
CL,1,2021
CMCSA,1,2021
CAG,1,2021
COP,1,2021
ED,1,2021
STZ,1,2021
CEG,1,2021
COO,1,2021
CPRT,1,2021
GLW,1,2021
CPAY,1,2021
CTVA,1,2021
CSGP,1,2021
COST,1,2021
CTRA,1,2021
CRWD,1,2021
CCI,1,2021
CSX,1,2021
CMI,1,2021
CVS,1,2021
DHR,1,2021
DRI,1,2021
DVA,1,2021
DAY,1,2021
DECK,1,2021
DE,1,2021
DELL,1,2021
DAL,1,2021
DVN,1,2021
DXCM,1,2021
FANG,1,2021
DLR,1,2021
DFS,1,2021
DG,1,2021
DLTR,1,2021
D,1,2021
DPZ,1,2021
DOV,1,2021
DOW,1,2021
DHI,1,2021
DTE,1,2021
DUK,1,2021
DD,1,2021
EMN,1,2021
ETN,1,2021
EBAY,1,2021
ECL,1,2021
